image_url;point;polygon
IMG_00539.png;(128, 660);[(123, 715), (122, 706), (122, 697), (118, 683), (114, 677), (109, 660), (107, 654), (107, 646), (111, 640), (111, 637), (108, 626), (108, 621), (111, 614), (113, 605), (111, 584), (123, 580), (127, 594), (129, 607), (132, 616), (134, 622), (139, 633), (143, 649), (148, 662), (148, 673), (148, 677), (148, 690), (148, 694), (148, 698), (148, 701), (147, 705), (143, 710), (140, 725), (130, 727), (128, 741), (127, 744), (126, 744), (124, 745)]
IMG_00539.png;(101, 238);[(150, 192), (152, 210), (142, 222), (133, 231), (129, 250), (118, 265), (104, 274), (106, 282), (95, 290), (87, 293), (78, 295), (69, 296), (77, 251), (77, 238), (78, 228), (85, 218), (89, 214), (96, 212), (106, 214), (114, 216), (135, 208), (145, 195)]
IMG_00539.png;(41, 157);[(3, 246), (16, 250), (75, 176), (101, 106), (42, 90), (12, 130), (0, 143)]
IMG_00539.png;(40, 382);[(64, 343), (70, 346), (65, 364), (63, 372), (54, 382), (47, 403), (50, 412), (41, 424), (13, 428), (2, 433), (3, 392), (17, 378), (26, 372), (27, 365), (33, 353), (41, 350), (44, 348), (51, 345)]
IMG_00539.png;(551, 155);[(518, 181), (519, 173), (521, 164), (522, 149), (522, 143), (527, 143), (532, 142), (539, 139), (550, 136), (568, 134), (570, 140), (572, 147), (571, 154), (568, 160), (558, 170), (550, 177), (545, 179), (532, 182), (524, 183)]
IMG_00539.png;(739, 180);[(747, 138), (756, 147), (765, 156), (771, 170), (780, 177), (775, 187), (766, 193), (752, 202), (734, 197), (720, 190), (700, 186), (691, 178), (685, 168), (685, 160), (697, 160), (703, 161), (708, 161), (708, 153), (716, 152), (730, 158), (736, 160), (735, 147), (737, 137)]
IMG_00539.png;(798, 33);[(817, 10), (821, 32), (830, 52), (828, 65), (814, 75), (791, 66), (781, 63), (770, 58), (778, 37), (772, 32), (787, 17), (794, 10), (792, 6), (804, 7), (813, 13)]
IMG_00539.png;(464, 449);[(173, 290), (186, 309), (195, 319), (206, 342), (214, 354), (227, 367), (236, 376), (241, 382), (246, 391), (253, 398), (257, 399), (264, 405), (266, 409), (271, 417), (274, 424), (280, 436), (284, 441), (292, 451), (295, 453), (301, 465), (310, 478), (319, 488), (341, 507), (346, 519), (350, 535), (354, 543), (368, 534), (382, 542), (389, 547), (395, 548), (410, 554), (416, 557), (422, 560), (435, 564), (441, 570), (439, 577), (432, 584), (442, 589), (448, 591), (456, 596), (465, 601), (476, 602), (486, 600), (489, 598), (489, 582), (495, 571), (498, 562), (500, 552), (501, 543), (502, 530), (501, 521), (516, 513), (525, 507), (538, 497), (544, 490), (546, 486), (548, 483), (550, 469), (550, 466), (550, 459), (545, 447), (540, 425), (536, 414), (531, 402), (531, 390), (525, 373), (514, 362), (500, 375), (496, 390), (492, 398), (481, 395), (471, 390), (461, 390), (444, 387), (430, 383), (413, 382), (394, 379), (389, 376), (379, 370), (371, 369), (361, 370), (353, 375), (344, 386), (349, 405), (355, 412), (365, 416), (378, 422), (387, 429), (387, 431), (383, 434), (373, 442), (359, 461), (354, 461), (346, 456), (336, 452), (328, 445), (322, 437), (317, 426), (316, 413), (320, 397), (323, 386), (331, 376), (334, 372), (339, 361), (336, 353), (334, 343), (331, 330), (334, 327), (338, 321), (341, 311), (331, 310), (312, 307), (298, 316), (282, 310), (262, 301), (253, 298), (238, 298), (225, 293), (208, 290), (195, 290), (178, 287), (170, 287)]
IMG_00539.png;(765, 439);[(778, 553), (774, 543), (781, 520), (799, 507), (839, 464), (846, 444), (864, 427), (870, 419), (862, 409), (830, 393), (787, 396), (784, 389), (767, 369), (775, 351), (767, 324), (752, 336), (720, 328), (710, 344), (691, 355), (709, 364), (706, 372), (698, 379), (719, 385), (718, 409), (709, 416), (700, 396), (693, 400), (690, 414), (686, 425), (679, 448), (656, 474), (680, 495), (728, 522), (731, 528), (729, 534), (728, 538), (703, 543), (691, 546), (683, 562), (720, 607), (738, 596), (736, 590), (788, 561), (786, 549)]
IMG_00540.png;(317, 24);[(290, 2), (262, 19), (256, 12), (236, 27), (234, 40), (283, 40), (342, 51), (357, 50), (344, 4)]
IMG_00540.png;(454, 146);[(417, 163), (432, 157), (441, 159), (450, 160), (455, 160), (464, 161), (468, 161), (479, 154), (484, 147), (484, 142), (484, 132), (482, 130), (474, 126), (469, 125), (458, 127), (455, 128), (441, 133), (431, 130), (425, 130), (404, 138), (401, 138), (403, 145), (408, 149), (408, 153), (413, 158)]
IMG_00540.png;(821, 141);[(819, 86), (832, 99), (842, 113), (850, 124), (854, 131), (861, 139), (868, 146), (875, 156), (881, 160), (887, 162), (893, 166), (899, 173), (907, 181), (911, 187), (915, 199), (911, 213), (902, 217), (877, 206), (858, 192), (836, 171), (817, 160), (801, 153), (787, 143), (782, 133), (781, 115), (777, 100), (774, 90), (782, 84), (796, 81), (802, 79), (809, 77)]
IMG_00540.png;(153, 675);[(383, 405), (437, 422), (450, 435), (465, 447), (485, 454), (492, 466), (482, 483), (468, 496), (432, 514), (393, 523), (356, 535), (338, 555), (325, 578), (316, 598), (307, 611), (298, 626), (291, 641), (278, 651), (273, 652), (242, 678), (232, 696), (231, 726), (222, 741), (220, 753), (207, 765), (152, 767), (151, 763), (151, 752), (145, 744), (143, 727), (144, 718), (128, 738), (117, 751), (98, 764), (94, 765), (93, 764), (93, 751), (73, 757), (57, 766), (55, 767), (46, 757), (32, 752), (28, 741), (46, 723), (56, 705), (63, 691), (76, 675), (85, 662), (86, 648), (96, 630), (111, 607), (126, 583), (138, 558), (152, 550), (162, 563), (155, 585), (148, 602), (162, 604), (166, 607), (168, 614), (187, 606), (190, 606), (183, 623), (184, 651), (175, 660), (193, 661), (207, 640), (226, 621), (228, 603), (236, 582), (248, 573), (265, 575), (262, 568), (252, 557), (247, 548), (270, 522), (291, 491), (316, 472), (348, 432), (367, 416)]
IMG_00540.png;(556, 337);[(600, 361), (556, 355), (530, 343), (509, 342), (507, 332), (523, 317), (509, 305), (499, 296), (485, 299), (478, 302), (462, 294), (459, 279), (467, 273), (481, 275), (486, 279), (505, 268), (511, 252), (520, 251), (525, 270), (538, 284), (547, 272), (557, 274), (562, 292), (569, 313), (581, 312), (586, 319), (632, 338), (640, 326), (644, 338), (648, 358), (668, 369), (668, 376), (665, 379), (624, 370), (612, 362)]
IMG_00540.png;(359, 124);[(326, 107), (332, 128), (356, 130), (385, 140), (391, 134), (371, 97), (358, 106), (340, 103)]
IMG_00540.png;(250, 311);[(210, 258), (220, 264), (231, 280), (241, 287), (246, 292), (256, 304), (265, 307), (278, 313), (279, 313), (279, 316), (261, 329), (259, 337), (243, 348), (239, 362), (228, 357), (228, 350), (231, 339), (231, 333), (231, 325), (225, 314), (224, 314), (216, 314), (210, 314), (204, 312), (204, 296), (205, 292), (208, 287), (209, 281), (209, 274)]
IMG_00541.png;(322, 272);[(220, 230), (247, 241), (263, 274), (263, 300), (254, 327), (263, 348), (250, 415), (247, 423), (279, 426), (317, 433), (359, 429), (371, 407), (375, 367), (372, 313), (368, 262), (387, 304), (390, 328), (428, 355), (464, 351), (487, 335), (456, 296), (500, 286), (503, 278), (485, 266), (452, 265), (407, 224), (384, 205), (398, 206), (414, 192), (404, 173), (374, 147), (292, 148), (271, 159), (295, 188), (312, 199), (203, 228)]
IMG_00541.png;(342, 49);[(286, 71), (291, 61), (294, 52), (298, 47), (304, 40), (307, 36), (312, 31), (317, 20), (318, 15), (319, 10), (325, 1), (361, 0), (364, 13), (366, 19), (372, 29), (372, 39), (370, 43), (361, 50), (369, 50), (373, 54), (380, 60), (373, 61), (363, 60), (352, 62), (355, 66), (356, 66), (365, 74), (371, 76), (379, 78), (382, 80), (362, 80), (374, 84), (383, 90), (381, 99), (371, 103), (361, 109), (351, 110), (332, 110), (324, 109), (315, 106), (311, 99), (301, 92), (296, 91), (291, 88), (288, 79)]
IMG_00541.png;(449, 399);[(429, 358), (409, 375), (375, 422), (355, 443), (292, 471), (264, 508), (291, 501), (365, 492), (382, 488), (391, 465), (419, 447), (502, 417), (520, 428), (521, 434), (512, 445), (521, 463), (527, 470), (543, 462), (560, 462), (565, 469), (572, 477), (597, 473), (604, 467), (588, 429), (588, 415), (579, 390), (554, 379), (546, 368), (566, 354), (587, 349), (601, 340), (615, 333), (617, 324), (584, 307), (559, 322), (530, 347), (501, 360), (469, 366), (456, 352), (441, 348)]
IMG_00541.png;(884, 382);[(933, 350), (942, 354), (950, 346), (956, 345), (957, 352), (960, 363), (967, 374), (974, 381), (984, 386), (992, 395), (997, 407), (984, 419), (976, 428), (942, 433), (926, 439), (914, 444), (901, 451), (890, 462), (893, 471), (892, 487), (879, 495), (865, 500), (836, 500), (828, 506), (815, 503), (792, 504), (790, 503), (780, 488), (786, 477), (795, 466), (806, 457), (826, 450), (842, 443), (843, 440), (841, 431), (841, 424), (845, 415), (846, 411), (846, 405), (837, 401), (819, 381), (812, 371), (802, 363), (790, 353), (781, 342), (786, 333), (798, 334), (807, 334), (819, 328), (827, 321), (835, 314), (844, 306), (855, 303), (859, 302), (862, 298), (871, 293), (880, 284), (888, 281), (896, 289), (907, 295), (910, 289), (909, 279), (914, 271), (925, 270), (946, 280), (957, 284), (965, 288), (972, 300), (962, 309), (949, 318), (939, 331), (936, 340), (925, 349)]
IMG_00541.png;(621, 745);[(648, 702), (650, 714), (655, 721), (662, 725), (670, 736), (673, 737), (677, 747), (677, 760), (677, 766), (670, 765), (651, 766), (594, 757), (487, 764), (485, 762), (496, 747), (508, 731), (518, 720), (526, 711), (534, 706), (547, 707), (553, 720), (552, 730), (542, 751), (544, 755), (555, 743), (566, 737), (573, 727), (581, 721), (587, 732), (593, 724), (603, 720), (610, 720), (612, 710), (624, 698), (631, 697), (643, 696)]
IMG_00542.png;(678, 609);[(645, 547), (640, 562), (637, 589), (632, 643), (661, 677), (674, 665), (685, 654), (688, 645), (697, 601), (691, 585), (681, 595), (678, 576), (667, 558), (669, 513), (659, 505), (646, 517), (644, 525)]
IMG_00542.png;(525, 629);[(478, 620), (482, 615), (491, 611), (499, 607), (510, 603), (519, 601), (528, 598), (543, 592), (548, 590), (560, 593), (562, 594), (559, 597), (548, 599), (544, 604), (541, 606), (541, 617), (549, 620), (558, 623), (560, 632), (559, 634), (547, 643), (535, 649), (524, 649), (520, 647), (517, 647), (512, 648), (510, 650), (501, 654), (497, 655), (489, 659), (481, 663), (469, 667), (465, 660), (471, 657), (475, 650), (477, 645), (477, 633), (476, 624)]
IMG_00542.png;(531, 406);[(564, 376), (560, 385), (570, 390), (564, 404), (557, 417), (548, 432), (545, 442), (534, 453), (523, 446), (506, 440), (484, 432), (473, 424), (473, 420), (478, 410), (495, 394), (512, 385), (528, 380), (540, 371), (550, 363), (562, 352), (568, 343), (568, 362), (563, 372)]
IMG_00542.png;(574, 555);[(558, 585), (562, 535), (574, 509), (594, 533), (607, 576), (607, 585), (573, 591)]
IMG_00542.png;(126, 443);[(155, 410), (163, 411), (170, 427), (172, 440), (172, 452), (170, 458), (170, 468), (171, 483), (173, 492), (154, 490), (150, 487), (138, 490), (130, 492), (117, 493), (112, 491), (107, 488), (103, 485), (94, 478), (95, 468), (92, 465), (84, 455), (64, 431), (77, 431), (85, 436), (92, 436), (95, 430), (94, 414), (103, 415), (115, 416), (121, 416), (126, 414), (133, 412), (138, 413)]
IMG_00542.png;(97, 554);[(104, 495), (122, 529), (130, 549), (139, 606), (124, 602), (111, 582), (88, 589), (68, 580), (60, 574), (49, 559), (55, 541), (79, 522), (94, 511)]
IMG_00542.png;(468, 311);[(329, 311), (371, 299), (404, 279), (412, 285), (491, 261), (551, 235), (601, 198), (611, 206), (602, 228), (564, 269), (554, 289), (568, 291), (561, 314), (546, 324), (523, 334), (455, 346), (377, 355), (314, 356), (277, 366), (209, 368), (213, 353), (221, 344), (225, 338), (225, 325), (231, 307), (256, 271), (285, 220), (313, 217), (325, 221), (330, 236), (334, 243), (329, 264)]
IMG_00542.png;(283, 178);[(231, 190), (250, 158), (268, 157), (312, 147), (386, 144), (351, 169), (320, 162), (314, 164), (347, 183), (349, 193), (330, 193), (299, 209), (286, 203), (272, 193)]
IMG_00542.png;(536, 78);[(522, 41), (545, 46), (557, 48), (566, 61), (567, 78), (573, 104), (577, 112), (586, 113), (598, 105), (615, 100), (623, 91), (631, 90), (630, 83), (617, 58), (612, 43), (614, 41), (626, 44), (658, 50), (677, 64), (678, 81), (686, 94), (712, 108), (740, 114), (761, 112), (777, 114), (794, 115), (810, 115), (824, 121), (842, 132), (882, 143), (927, 157), (975, 190), (995, 200), (1018, 218), (1020, 283), (1021, 291), (967, 264), (947, 241), (935, 231), (924, 220), (910, 228), (882, 236), (860, 233), (847, 230), (838, 266), (840, 282), (854, 292), (863, 305), (864, 327), (850, 348), (843, 368), (826, 362), (814, 334), (803, 304), (791, 298), (725, 287), (725, 294), (716, 304), (700, 304), (691, 300), (672, 284), (655, 295), (645, 301), (615, 303), (608, 285), (612, 263), (606, 240), (603, 236), (592, 222), (600, 207), (604, 204), (618, 200), (610, 177), (607, 174), (593, 200), (582, 183), (567, 166), (547, 152), (522, 135), (493, 131), (471, 131), (446, 123), (447, 94), (490, 83), (468, 42), (432, 2), (532, 6), (522, 25)]
IMG_00542.png;(724, 199);[(1016, 286), (996, 274), (983, 267), (941, 250), (931, 236), (927, 219), (912, 219), (904, 228), (847, 230), (844, 287), (866, 301), (863, 324), (846, 361), (836, 366), (823, 357), (806, 329), (798, 298), (797, 290), (729, 280), (724, 289), (715, 296), (695, 301), (686, 300), (676, 281), (618, 302), (607, 300), (616, 285), (612, 271), (589, 214), (592, 199), (547, 146), (571, 119), (594, 113), (624, 89), (614, 34), (621, 31), (675, 55), (680, 65), (684, 96), (705, 108), (722, 116), (769, 113), (808, 125), (820, 128), (845, 140), (946, 166), (1018, 215)]
IMG_00543.png;(136, 427);[(208, 433), (198, 448), (152, 455), (104, 458), (100, 453), (82, 449), (90, 435), (99, 377), (117, 392), (148, 406), (189, 410)]
IMG_00543.png;(413, 66);[(365, 97), (377, 99), (382, 100), (390, 102), (398, 111), (416, 101), (417, 111), (420, 125), (429, 120), (447, 98), (454, 82), (462, 64), (466, 49), (473, 49), (476, 46), (473, 42), (468, 32), (472, 31), (488, 44), (503, 53), (514, 60), (518, 61), (521, 48), (523, 40), (527, 31), (510, 30), (498, 26), (486, 22), (478, 20), (461, 20), (448, 19), (434, 21), (417, 30), (404, 37), (387, 41), (364, 45), (357, 45), (346, 48), (342, 60), (329, 70), (325, 71), (316, 71), (310, 82), (314, 85), (317, 99), (323, 105), (328, 109), (331, 120), (334, 128), (340, 134), (342, 141), (345, 151), (349, 159), (361, 160), (367, 166), (369, 170), (365, 178), (357, 181), (356, 187), (358, 197), (364, 200), (371, 208), (383, 215), (395, 221), (406, 226), (422, 237), (432, 238), (435, 235), (433, 219), (431, 214), (432, 202), (421, 192), (403, 179), (389, 170), (379, 161), (373, 145), (372, 139), (372, 131), (372, 122), (366, 117), (358, 104), (358, 101)]
IMG_00543.png;(630, 310);[(714, 7), (727, 17), (740, 28), (736, 38), (752, 51), (775, 14), (797, 1), (916, 8), (906, 24), (902, 30), (911, 44), (935, 63), (941, 67), (944, 71), (956, 74), (991, 92), (998, 107), (1006, 126), (957, 114), (945, 100), (938, 100), (931, 108), (924, 117), (902, 117), (887, 122), (871, 126), (852, 131), (838, 128), (826, 114), (825, 113), (833, 133), (831, 152), (834, 167), (836, 175), (847, 185), (861, 188), (871, 196), (884, 207), (894, 212), (896, 225), (897, 245), (910, 247), (917, 245), (935, 255), (943, 253), (961, 267), (962, 282), (967, 290), (971, 300), (978, 305), (994, 311), (1014, 325), (1020, 327), (1021, 411), (1000, 408), (981, 408), (976, 405), (973, 397), (983, 364), (975, 348), (955, 334), (932, 325), (922, 324), (880, 331), (864, 328), (826, 311), (772, 303), (752, 300), (731, 303), (713, 301), (704, 297), (695, 288), (696, 277), (668, 282), (664, 298), (661, 320), (667, 326), (646, 347), (631, 361), (614, 364), (595, 368), (580, 346), (577, 328), (584, 310), (601, 284), (616, 282), (633, 276), (633, 263), (627, 255), (605, 257), (588, 257), (576, 246), (567, 227), (552, 187), (561, 161), (578, 140), (595, 116), (630, 58), (631, 43), (616, 38), (611, 22), (610, 7), (611, 3), (687, 1), (684, 4), (693, 8), (701, 8)]
IMG_00543.png;(791, 416);[(767, 400), (738, 400), (722, 398), (724, 418), (727, 436), (740, 444), (755, 443), (776, 458), (810, 462), (830, 467), (844, 467), (864, 455), (870, 443), (878, 421), (862, 409), (840, 414), (807, 401), (798, 388)]
IMG_00543.png;(884, 597);[(854, 614), (848, 607), (846, 600), (843, 588), (843, 578), (843, 574), (848, 570), (854, 560), (856, 555), (859, 569), (863, 570), (874, 569), (881, 568), (888, 568), (899, 568), (911, 571), (914, 572), (917, 578), (917, 587), (920, 594), (920, 594), (922, 596), (929, 600), (934, 605), (931, 610), (920, 610), (915, 610), (910, 610), (901, 610), (891, 611), (883, 613), (874, 612), (871, 612), (861, 613)]
IMG_00543.png;(598, 453);[(627, 411), (647, 598), (652, 607), (657, 606), (662, 613), (663, 631), (676, 667), (677, 718), (682, 733), (690, 721), (698, 726), (698, 733), (700, 747), (693, 751), (673, 745), (661, 735), (650, 723), (643, 688), (620, 624), (590, 571), (550, 528), (528, 478), (512, 471), (520, 503), (511, 522), (498, 534), (480, 553), (467, 575), (461, 595), (451, 623), (447, 662), (436, 692), (432, 724), (412, 746), (396, 765), (324, 766), (331, 741), (331, 737), (323, 726), (327, 714), (338, 704), (348, 692), (347, 680), (335, 646), (337, 614), (337, 584), (348, 562), (356, 548), (357, 535), (353, 533), (344, 530), (352, 516), (366, 506), (374, 500), (378, 492), (386, 486), (396, 485), (406, 483), (413, 474), (422, 460), (433, 435), (438, 426), (452, 423), (461, 424), (465, 418), (457, 412), (454, 403), (465, 394), (491, 390), (506, 391), (522, 395), (534, 396), (555, 382), (565, 375), (595, 366), (616, 370), (623, 383), (626, 395)]
IMG_00543.png;(282, 699);[(303, 716), (325, 692), (332, 685), (324, 672), (311, 669), (288, 668), (255, 666), (241, 670), (244, 682), (249, 694), (254, 701), (252, 708), (257, 715), (268, 722), (285, 727), (297, 725)]
IMG_00544.png;(31, 417);[(16, 459), (56, 429), (90, 424), (138, 385), (126, 378), (101, 385), (75, 392), (33, 398), (11, 388), (0, 394), (0, 460), (5, 467)]
IMG_00544.png;(268, 242);[(318, 182), (325, 196), (325, 208), (322, 218), (313, 235), (298, 250), (286, 260), (268, 267), (261, 276), (251, 287), (243, 293), (238, 300), (241, 302), (248, 304), (256, 313), (260, 323), (254, 331), (248, 336), (232, 345), (223, 344), (210, 338), (190, 331), (187, 318), (196, 301), (201, 295), (201, 293), (201, 283), (208, 272), (215, 266), (220, 262), (223, 247), (231, 240), (245, 225), (258, 214), (268, 207), (277, 204), (290, 204), (296, 200), (304, 191), (314, 183)]
